chemicalId,geneId,chemicalName,geneSymbol,interactionCount,pubmedCount,organisms,organismIds,geneForms,interactionActions
MESH:C093973,4780,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,NFE2L2,17,12,Homo sapiens,9606,protein,affects^cotreatment|affects^localization|decreases^abundance|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:C093973,1728,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,NQO1,7,7,Homo sapiens,9606,mRNA|protein,decreases^abundance|decreases^reaction|increases^expression
MESH:C093973,100506658,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,OCLN,3,3,Homo sapiens,9606,protein,decreases^expression|decreases^reaction
MESH:C093973,142,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PARP1,9,9,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^cleavage|increases^reaction
MESH:C093973,5111,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PCNA,3,3,Homo sapiens,9606,protein,decreases^expression|decreases^reaction|increases^abundance|increases^expression
MESH:C093973,5468,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5,3,Homo sapiens,9606,protein,decreases^activity|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:C093973,5743,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PTGS2,27,20,Homo sapiens,9606,mRNA|protein,affects^binding|affects^localization|decreases^reaction|increases^chemical synthesis|increases^expression|increases^reaction|increases^secretion
MESH:C093973,5925,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,RB1,6,5,Homo sapiens,9606,mRNA|protein,decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation
MESH:C093973,5970,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,RELA,7,7,Homo sapiens,9606,protein,affects^binding|affects^localization|decreases^reaction|increases^activity|increases^phosphorylation
MESH:C093973,6774,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,STAT3,6,4,Homo sapiens,9606,protein,affects^activity|affects^phosphorylation|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation|increases^reaction
MESH:C093973,7040,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,TGFB1,9,7,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^secretion
MESH:C093973,7124,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,TNF,29,18,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^abundance|decreases^reaction|decreases^response to substance|increases^cleavage|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion|increases^stability
MESH:C093973,7157,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,TP53,12,10,Homo sapiens,9606,mRNA|protein,affects^binding|affects^localization|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction|increases^response to substance
MESH:C093973,7422,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,VEGFA,12,7,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|decreases^secretion|increases^abundance|increases^expression|increases^secretion
MESH:C093973,7431,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,VIM,4,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression
MESH:C078765,142,"2,3,5-(triglutathion-S-yl)hydroquinone",PARP1,6,4,Homo sapiens,9606,protein,decreases^ADP-ribosylation|decreases^reaction|increases^abundance|increases^activity|increases^cleavage|increases^expression|increases^reaction
MESH:C014024,196,"2,4,5,2',4',5'-hexachlorobiphenyl",AHR,4,3,Homo sapiens,9606,mRNA|polymorphism|protein,affects^activity|affects^reaction|affects^response to substance|increases^expression
MESH:C014024,1588,"2,4,5,2',4',5'-hexachlorobiphenyl",CYP19A1,6,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:C014024,1950,"2,4,5,2',4',5'-hexachlorobiphenyl",EGF,7,3,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|increases^phosphorylation
MESH:C014024,1956,"2,4,5,2',4',5'-hexachlorobiphenyl",EGFR,7,3,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^localization|decreases^reaction|increases^phosphorylation
MESH:C014024,3486,"2,4,5,2',4',5'-hexachlorobiphenyl",IGFBP3,3,3,Homo sapiens,9606,mRNA,affects^cotreatment|affects^expression|decreases^expression
MESH:C014024,5594,"2,4,5,2',4',5'-hexachlorobiphenyl",MAPK1,4,4,Homo sapiens,9606,protein,affects^binding|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation
MESH:C014024,5595,"2,4,5,2',4',5'-hexachlorobiphenyl",MAPK3,4,4,Homo sapiens,9606,protein,affects^binding|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation
MESH:C014024,653361,"2,4,5,2',4',5'-hexachlorobiphenyl",NCF1,7,3,Homo sapiens,9606,mRNA|protein,affects^binding|affects^localization|decreases^reaction|increases^expression|increases^localization|increases^phosphorylation|increases^reaction
MESH:C014024,8856,"2,4,5,2',4',5'-hexachlorobiphenyl",NR1I2,5,5,Homo sapiens,9606,mRNA|protein,affects^binding|increases^activity|increases^expression|increases^reaction
MESH:C014024,7124,"2,4,5,2',4',5'-hexachlorobiphenyl",TNF,3,3,Homo sapiens,9606,mRNA|protein,affects^reaction|decreases^expression|increases^expression
MESH:C014024,7157,"2,4,5,2',4',5'-hexachlorobiphenyl",TP53,6,3,Homo sapiens,9606,protein,affects^localization|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:C085911,207,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,AKT1,143,141,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^localization|affects^phosphorylation|affects^reaction|decreases^activity|decreases^degradation|decreases^expression|decreases^phosphorylation|decreases^reaction|decreases^response to substance|increases^abundance|increases^activity|increases^cleavage|increases^expression|increases^phosphorylation|increases^reaction
MESH:C085911,367,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,AR,3,3,Homo sapiens,9606,protein,decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:C085911,572,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BAD,6,6,Homo sapiens,9606,protein,decreases^activity|decreases^phosphorylation|decreases^reaction|increases^phosphorylation|increases^reaction
MESH:C085911,581,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BAX,17,15,Homo sapiens,9606,protein,affects^cotreatment|affects^expression|affects^localization|affects^reaction|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:C085911,596,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BCL2,21,15,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|decreases^response to substance|increases^activity|increases^cleavage|increases^expression|increases^localization|increases^reaction
MESH:C085911,598,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BCL2L1,7,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^degradation|increases^expression
MESH:C085911,627,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BDNF,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^chemical synthesis|increases^phosphorylation
MESH:C085911,332,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,BIRC5,9,9,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,836,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CASP3,35,24,Homo sapiens,9606,protein,affects^activity|affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^cleavage|increases^expression|increases^localization|increases^reaction
MESH:C085911,841,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CASP8,8,5,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^activity|increases^cleavage|increases^reaction
MESH:C085911,6347,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CCL2,3,3,Homo sapiens,9606,protein,decreases^reaction|increases^abundance|increases^expression|increases^secretion
MESH:C085911,595,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CCND1,7,9,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,999,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CDH1,10,8,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^abundance|increases^expression|increases^reaction
MESH:C085911,1026,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CDKN1A,10,9,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,1027,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CDKN1B,3,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|increases^expression
MESH:C085911,1385,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CREB1,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^phosphorylation|decreases^reaction|increases^phosphorylation
MESH:C085911,1499,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CTNNB1,12,8,Homo sapiens,9606,protein,affects^cotreatment|affects^localization|decreases^expression|decreases^phosphorylation|decreases^reaction|decreases^ubiquitination|increases^abundance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction|increases^ubiquitination
MESH:C085911,3576,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CXCL8,15,8,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^abundance|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:C085911,1950,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,EGF,17,13,Homo sapiens,9606,protein,affects^localization|decreases^activity|decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^phosphorylation|increases^secretion
MESH:C085911,2064,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,ERBB2,12,3,Homo sapiens,9606,mRNA|protein,affects^binding|decreases^expression|decreases^reaction|decreases^response to substance|increases^expression|increases^reaction
MESH:C085911,2152,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,F3,3,3,Homo sapiens,9606,mRNA,decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,355,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,FAS,4,4,Homo sapiens,9606,mRNA|protein,affects^response to substance|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,2309,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,FOXO3,6,4,Homo sapiens,9606,protein,affects^localization|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation
MESH:C085911,2730,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,GCLM,4,4,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|decreases^reaction|increases^expression
MESH:C085911,2932,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,GSK3B,21,20,Homo sapiens,9606,mutant form|protein,affects^cotreatment|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|decreases^response to substance|increases^abundance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:C085911,3091,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,HIF1A,16,21,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:C085911,3162,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,HMOX1,35,30,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^reaction|decreases^expression|decreases^reaction|decreases^response to substance|increases^activity|increases^expression|increases^reaction|increases^stability
MESH:C085911,3265,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,HRAS,3,3,Homo sapiens,9606,protein,decreases^reaction|increases^activity|increases^expression
MESH:C085911,3383,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,ICAM1,3,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression|increases^reaction
MESH:C085911,3458,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,IFNG,6,3,Homo sapiens,9606,protein,decreases^phosphorylation|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,3479,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,IGF1,17,9,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^localization|decreases^phosphorylation|decreases^reaction|decreases^response to substance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction|increases^secretion
MESH:C085911,3553,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,IL1B,10,5,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^activity|increases^expression|increases^reaction|increases^secretion
MESH:C085911,3569,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,IL6,7,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:C085911,3630,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,INS,4,4,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|decreases^response to substance|increases^expression|increases^phosphorylation
MESH:C085911,3725,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,JUN,4,4,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^phosphorylation
MESH:C085911,5594,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MAPK1,32,25,Homo sapiens,9606,protein,affects^cotreatment|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^abundance|increases^activity|increases^phosphorylation|increases^reaction
MESH:C085911,5595,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MAPK3,30,24,Homo sapiens,9606,protein,affects^cotreatment|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^phosphorylation|increases^reaction
MESH:C085911,4170,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MCL1,7,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|decreases^reaction|increases^degradation
MESH:C085911,4312,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MMP1,5,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^expression|increases^reaction|increases^secretion
MESH:C085911,4313,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MMP2,11,6,Homo sapiens,9606,mRNA|protein,decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:C085911,4318,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MMP9,26,21,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^reaction|increases^secretion
MESH:C085911,2475,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,MTOR,12,11,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation|increases^reaction
MESH:C085911,4780,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,NFE2L2,22,19,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^localization|increases^phosphorylation|increases^reaction
MESH:C085911,4790,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,NFKB1,5,3,Homo sapiens,9606,protein,affects^binding|decreases^activity|decreases^reaction|increases^activity|increases^expression
MESH:C085911,4843,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,NOS2,7,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:C085911,4846,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,NOS3,21,13,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^degradation|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:C085911,1728,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,NQO1,5,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|increases^expression
MESH:C085911,142,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,PARP1,13,16,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|decreases^response to substance|increases^activity|increases^cleavage|increases^reaction
MESH:C085911,5295,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,PIK3R1,4,4,Homo sapiens,9606,protein,decreases^expression|decreases^reaction|increases^phosphorylation
MESH:C085911,5580,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,PRKCD,5,3,Homo sapiens,9606,protein,affects^localization|decreases^phosphorylation|decreases^reaction|increases^activity|increases^localization|increases^phosphorylation|increases^reaction
MESH:C085911,5728,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,PTEN,6,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^response to substance|decreases^reaction|increases^expression|increases^reaction
