geneId,diseaseId,geneSymbol,diseaseName,recordCount,pubmedCount,directEvidence,inferenceChemicalCount
2,MESH:D000544,A2M,Alzheimer Disease,1,3,marker/mechanism,0
2,MESH:D008175,A2M,Lung Neoplasms,1,2,marker/mechanism,0
5243,MESH:D001172,ABCB1,"Arthritis, Rheumatoid",1,2,marker/mechanism,0
5243,MESH:D015179,ABCB1,Colorectal Neoplasms,1,2,marker/mechanism,0
5243,MESH:D064420,ABCB1,Drug-Related Side Effects and Adverse Reactions,1,4,marker/mechanism,0
5243,MESH:D004827,ABCB1,Epilepsy,1,2,marker/mechanism,0
5243,MESH:D009422,ABCB1,Nervous System Diseases,1,2,marker/mechanism,0
5243,MESH:D009503,ABCB1,Neutropenia,1,2,marker/mechanism,0
8647,MESH:D002779,ABCB11,Cholestasis,1,3,marker/mechanism,0
5244,MESH:D004195,ABCB4,"Disease Models, Animal",1,2,marker/mechanism,0
5244,MESH:D008103,ABCB4,Liver Cirrhosis,1,2,marker/mechanism,0
1244,MESH:D056486,ABCC2,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
1244,MESH:D002779,ABCC2,Cholestasis,1,3,marker/mechanism,0
1244,MESH:D064420,ABCC2,Drug-Related Side Effects and Adverse Reactions,1,4,marker/mechanism,0
6833,MESH:D003924,ABCC8,"Diabetes Mellitus, Type 2",1,2,marker/mechanism,0
9429,MESH:D015179,ABCG2,Colorectal Neoplasms,1,2,marker/mechanism,0
9429,MESH:D064420,ABCG2,Drug-Related Side Effects and Adverse Reactions,1,2,marker/mechanism,0
9429,MESH:D006073,ABCG2,Gout,1,2,marker/mechanism,0
25,MESH:D015464,ABL1,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",1,4,marker/mechanism,0
25,MESH:D054198,ABL1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,2,marker/mechanism,0
1636,MESH:D000544,ACE,Alzheimer Disease,1,5,marker/mechanism,0
1636,MESH:D002318,ACE,Cardiovascular Diseases,1,3,marker/mechanism,0
1636,MESH:D003371,ACE,Cough,1,2,marker/mechanism,0
1636,MESH:D003928,ACE,Diabetic Nephropathies,1,5,marker/mechanism,0
1636,MESH:D006973,ACE,Hypertension,1,4,marker/mechanism,0
1636,MESH:D007248,ACE,"Infertility, Male",1,2,marker/mechanism,0
1636,MESH:D007676,ACE,"Kidney Failure, Chronic",1,2,marker/mechanism,0
1636,MESH:D055370,ACE,Lung Injury,1,2,marker/mechanism|therapeutic,0
1636,MESH:D009203,ACE,Myocardial Infarction,1,2,marker/mechanism,0
59272,MESH:D000086382,ACE2,COVID-19,1,15,marker/mechanism|therapeutic,0
59272,MESH:D003928,ACE2,Diabetic Nephropathies,1,3,marker/mechanism|therapeutic,0
59272,MESH:D006973,ACE2,Hypertension,1,7,marker/mechanism|therapeutic,0
59272,MESH:D055370,ACE2,Lung Injury,1,4,marker/mechanism|therapeutic,0
59272,MESH:D011658,ACE2,Pulmonary Fibrosis,1,2,marker/mechanism|therapeutic,0
43,MESH:D000544,ACHE,Alzheimer Disease,1,2,marker/mechanism,0
43,MESH:D062025,ACHE,Organophosphate Poisoning,1,3,marker/mechanism|therapeutic,0
43,MESH:D012640,ACHE,Seizures,1,2,marker/mechanism|therapeutic,0
59,MESH:D007674,ACTA2,Kidney Diseases,1,2,marker/mechanism,0
59,MESH:D008103,ACTA2,Liver Cirrhosis,1,4,marker/mechanism,0
59,MESH:D008106,ACTA2,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
60,MESH:D006528,ACTB,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
100,MESH:D006940,ADA,Hyperemia,1,2,therapeutic,0
125,MESH:D000437,ADH1B,Alcoholism,1,3,marker/mechanism,0
9370,MESH:D003924,ADIPOQ,"Diabetes Mellitus, Type 2",1,3,marker/mechanism,0
9370,MESH:D006333,ADIPOQ,Heart Failure,1,2,marker/mechanism|therapeutic,0
9370,MESH:D007333,ADIPOQ,Insulin Resistance,1,2,therapeutic,0
9370,MESH:D024821,ADIPOQ,Metabolic Syndrome,1,4,marker/mechanism,0
9370,MESH:D009765,ADIPOQ,Obesity,1,2,marker/mechanism|therapeutic,0
133,MESH:D005921,ADM,Glomerulonephritis,1,2,marker/mechanism,0
133,MESH:D008106,ADM,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
23394,MESH:D001321,ADNP,Autistic Disorder,1,2,marker/mechanism,0
134,MESH:D007022,ADORA1,Hypotension,1,2,marker/mechanism,0
135,MESH:D001008,ADORA2A,Anxiety Disorders,1,4,marker/mechanism,0
135,MESH:D007022,ADORA2A,Hypotension,1,3,marker/mechanism,0
135,MESH:D013375,ADORA2A,Substance Withdrawal Syndrome,1,3,marker/mechanism,0
147,MESH:D006332,ADRA1B,Cardiomegaly,1,2,marker/mechanism,0
150,MESH:D007022,ADRA2A,Hypotension,1,2,marker/mechanism,0
153,MESH:D006333,ADRB1,Heart Failure,1,5,marker/mechanism,0
153,MESH:D006973,ADRB1,Hypertension,1,2,marker/mechanism,0
154,MESH:D007008,ADRB2,Hypokalemia,1,3,marker/mechanism,0
154,MESH:D014202,ADRB2,Tremor,1,4,marker/mechanism|therapeutic,0
155,MESH:D006333,ADRB3,Heart Failure,1,2,marker/mechanism,0
174,MESH:D006528,AFP,"Carcinoma, Hepatocellular",1,5,marker/mechanism,0
174,MESH:D008114,AFP,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
177,MESH:D050197,AGER,Atherosclerosis,1,2,marker/mechanism,0
177,MESH:D007249,AGER,Inflammation,1,2,marker/mechanism,0
10551,MESH:D011471,AGR2,Prostatic Neoplasms,1,2,marker/mechanism,0
183,MESH:D000419,AGT,Albuminuria,1,3,marker/mechanism,0
183,MESH:D001145,AGT,"Arrhythmias, Cardiac",1,2,marker/mechanism|therapeutic,0
183,MESH:D050197,AGT,Atherosclerosis,1,2,marker/mechanism,0
183,MESH:D006332,AGT,Cardiomegaly,1,23,marker/mechanism|therapeutic,0
183,MESH:D009202,AGT,Cardiomyopathies,1,2,marker/mechanism,0
183,MESH:D003921,AGT,"Diabetes Mellitus, Experimental",1,3,marker/mechanism,0
183,MESH:D003928,AGT,Diabetic Nephropathies,1,2,therapeutic,0
183,MESH:D004719,AGT,Endomyocardial Fibrosis,1,4,marker/mechanism,0
183,MESH:D005355,AGT,Fibrosis,1,9,marker/mechanism,0
183,MESH:D006333,AGT,Heart Failure,1,3,marker/mechanism,0
183,MESH:D006973,AGT,Hypertension,1,85,marker/mechanism,0
183,MESH:D006974,AGT,"Hypertension, Malignant",1,2,marker/mechanism,0
183,MESH:D006984,AGT,Hypertrophy,1,8,marker/mechanism,0
183,MESH:D017379,AGT,"Hypertrophy, Left Ventricular",1,6,marker/mechanism,0
183,MESH:D007022,AGT,Hypotension,1,4,therapeutic,0
183,MESH:D007249,AGT,Inflammation,1,4,marker/mechanism,0
183,MESH:D007674,AGT,Kidney Diseases,1,6,marker/mechanism,0
183,MESH:D009203,AGT,Myocardial Infarction,1,2,marker/mechanism,0
183,MESH:D015428,AGT,Myocardial Reperfusion Injury,1,2,marker/mechanism|therapeutic,0
183,MESH:D009336,AGT,Necrosis,1,2,marker/mechanism,0
183,MESH:D058426,AGT,Neointima,1,2,marker/mechanism,0
183,MESH:D011507,AGT,Proteinuria,1,6,marker/mechanism|therapeutic,0
183,MESH:D011658,AGT,Pulmonary Fibrosis,1,2,therapeutic,0
183,MESH:D013927,AGT,Thrombosis,1,2,marker/mechanism|therapeutic,0
183,MESH:D018487,AGT,"Ventricular Dysfunction, Left",1,3,marker/mechanism,0
185,MESH:D006333,AGTR1,Heart Failure,1,3,marker/mechanism,0
185,MESH:D006973,AGTR1,Hypertension,1,4,marker/mechanism,0
196,MESH:D001284,AHR,Atrophy,1,2,marker/mechanism,0
196,MESH:D001943,AHR,Breast Neoplasms,1,2,marker/mechanism,0
196,MESH:D056486,AHR,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism|therapeutic,0
196,MESH:D006529,AHR,Hepatomegaly,1,4,marker/mechanism|therapeutic,0
196,MESH:D017379,AHR,"Hypertrophy, Left Ventricular",1,2,marker/mechanism,0
196,MESH:D007249,AHR,Inflammation,1,2,marker/mechanism,0
196,MESH:D008107,AHR,Liver Diseases,1,2,marker/mechanism,0
196,MESH:D008113,AHR,Liver Neoplasms,1,2,marker/mechanism,0
196,MESH:D009361,AHR,Neoplasm Invasiveness,1,2,therapeutic,0
196,MESH:D009765,AHR,Obesity,1,3,marker/mechanism,0
196,MESH:D010190,AHR,Pancreatic Neoplasms,1,2,therapeutic,0
196,MESH:D015430,AHR,Weight Gain,1,4,marker/mechanism,0
8644,MESH:D004715,AKR1C3,Endometriosis,1,2,marker/mechanism,0
8644,MESH:D011085,AKR1C3,Polycystic Ovary Syndrome,1,3,marker/mechanism,0
8644,MESH:D011471,AKR1C3,Prostatic Neoplasms,1,2,marker/mechanism,0
207,MESH:D004195,AKT1,"Disease Models, Animal",1,2,marker/mechanism,0
207,MESH:D007249,AKT1,Inflammation,1,2,marker/mechanism,0
207,MESH:D008175,AKT1,Lung Neoplasms,1,3,marker/mechanism|therapeutic,0
207,MESH:D010051,AKT1,Ovarian Neoplasms,1,2,marker/mechanism,0
207,MESH:D011471,AKT1,Prostatic Neoplasms,1,3,marker/mechanism,0
207,MESH:D012559,AKT1,Schizophrenia,1,4,marker/mechanism,0
210,MESH:D007674,ALAD,Kidney Diseases,1,2,marker/mechanism,0
210,MESH:D007855,ALAD,Lead Poisoning,1,3,marker/mechanism,0
213,MESH:D058186,ALB,Acute Kidney Injury,1,4,marker/mechanism|therapeutic,0
213,MESH:D001930,ALB,Brain Injuries,1,2,marker/mechanism,0
213,MESH:D056486,ALB,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
213,MESH:D004195,ALB,"Disease Models, Animal",1,2,marker/mechanism,0
213,MESH:D064420,ALB,Drug-Related Side Effects and Adverse Reactions,1,2,marker/mechanism,0
213,MESH:D004827,ALB,Epilepsy,1,2,marker/mechanism,0
213,MESH:D005921,ALB,Glomerulonephritis,1,8,marker/mechanism,0
213,MESH:D015433,ALB,"Glomerulonephritis, Membranous",1,6,marker/mechanism,0
213,MESH:D007022,ALB,Hypotension,1,2,marker/mechanism,0
213,MESH:D007674,ALB,Kidney Diseases,1,8,marker/mechanism,0
213,MESH:D008103,ALB,Liver Cirrhosis,1,2,marker/mechanism,0
213,MESH:D008106,ALB,"Liver Cirrhosis, Experimental",1,3,marker/mechanism,0
213,MESH:D017114,ALB,"Liver Failure, Acute",1,2,marker/mechanism|therapeutic,0
213,MESH:D008582,ALB,"Meningitis, Aseptic",1,3,marker/mechanism,0
213,MESH:D009393,ALB,Nephritis,1,6,marker/mechanism,0
213,MESH:D009395,ALB,"Nephritis, Interstitial",1,4,marker/mechanism,0
213,MESH:D009404,ALB,Nephrotic Syndrome,1,2,marker/mechanism,0
213,MESH:D011507,ALB,Proteinuria,1,9,marker/mechanism,0
213,MESH:D020521,ALB,Stroke,1,4,marker/mechanism|therapeutic,0
216,MESH:D002471,ALDH1A1,"Cell Transformation, Neoplastic",1,2,marker/mechanism,0
217,MESH:D000437,ALDH2,Alcoholism,1,2,marker/mechanism,0
217,MESH:D001249,ALDH2,Asthma,1,2,marker/mechanism,0
217,MESH:D000077277,ALDH2,Esophageal Squamous Cell Carcinoma,1,2,marker/mechanism,0
238,MESH:D000077192,ALK,Adenocarcinoma of Lung,1,8,marker/mechanism,0
238,MESH:D002289,ALK,"Carcinoma, Non-Small-Cell Lung",1,28,marker/mechanism,0
238,MESH:D002471,ALK,"Cell Transformation, Neoplastic",1,2,marker/mechanism,0
238,MESH:D017728,ALK,"Lymphoma, Large-Cell, Anaplastic",1,6,marker/mechanism,0
238,MESH:D009362,ALK,Neoplasm Metastasis,1,2,marker/mechanism,0
238,MESH:D009447,ALK,Neuroblastoma,1,12,marker/mechanism,0
240,MESH:D003110,ALOX5,Colonic Neoplasms,1,3,marker/mechanism,0
240,MESH:D015464,ALOX5,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",1,2,therapeutic,0
249,MESH:D012640,ALPL,Seizures,1,2,marker/mechanism|therapeutic,0
284,MESH:D005355,ANGPT1,Fibrosis,1,2,marker/mechanism,0
288,MESH:D001714,ANK3,Bipolar Disorder,1,3,marker/mechanism,0
29123,MESH:D000067877,ANKRD11,Autism Spectrum Disorder,1,2,marker/mechanism,0
301,MESH:D002277,ANXA1,Carcinoma,1,2,marker/mechanism,0
301,MESH:D015674,ANXA1,"Mammary Neoplasms, Animal",1,3,marker/mechanism,0
301,MESH:D008325,ANXA1,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
84909,MESH:D001281,AOPEP,Atrial Fibrillation,1,3,marker/mechanism,0
317,MESH:D019465,APAF1,Craniofacial Abnormalities,1,2,marker/mechanism,0
324,MESH:D000230,APC,Adenocarcinoma,1,2,marker/mechanism,0
324,MESH:D000236,APC,Adenoma,1,5,marker/mechanism,0
324,MESH:D001321,APC,Autistic Disorder,1,2,marker/mechanism,0
324,MESH:D002471,APC,"Cell Transformation, Neoplastic",1,2,marker/mechanism,0
324,MESH:D003110,APC,Colonic Neoplasms,1,9,marker/mechanism,0
324,MESH:D015179,APC,Colorectal Neoplasms,1,7,marker/mechanism,0
324,MESH:D007414,APC,Intestinal Neoplasms,1,6,marker/mechanism,0
324,MESH:D007417,APC,Intestinal Polyps,1,7,marker/mechanism,0
324,MESH:D011471,APC,Prostatic Neoplasms,1,2,marker/mechanism,0
324,MESH:D015431,APC,Weight Loss,1,2,marker/mechanism,0
328,MESH:D011471,APEX1,Prostatic Neoplasms,1,2,marker/mechanism,0
335,MESH:D013274,APOA1,Stomach Neoplasms,1,2,marker/mechanism,0
338,MESH:D002318,APOB,Cardiovascular Diseases,1,2,marker/mechanism,0
338,MESH:D005234,APOB,Fatty Liver,1,2,marker/mechanism,0
9582,MESH:D001943,APOBEC3B,Breast Neoplasms,1,4,marker/mechanism,0
9582,MESH:D001749,APOBEC3B,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
348,MESH:D000544,APOE,Alzheimer Disease,1,9,marker/mechanism,0
348,MESH:D050197,APOE,Atherosclerosis,1,32,marker/mechanism,0
348,MESH:D050171,APOE,Dyslipidemias,1,3,marker/mechanism,0
348,MESH:D006937,APOE,Hypercholesterolemia,1,4,marker/mechanism,0
348,MESH:D006949,APOE,Hyperlipidemias,1,4,marker/mechanism,0
348,MESH:D006973,APOE,Hypertension,1,2,marker/mechanism,0
348,MESH:D008175,APOE,Lung Neoplasms,1,2,marker/mechanism,0
348,MESH:D058226,APOE,"Plaque, Atherosclerotic",1,17,marker/mechanism,0
351,MESH:D000544,APP,Alzheimer Disease,1,36,marker/mechanism,0
351,MESH:D003072,APP,Cognition Disorders,1,6,marker/mechanism,0
351,MESH:D004195,APP,"Disease Models, Animal",1,5,marker/mechanism,0
351,MESH:D007859,APP,Learning Disabilities,1,9,marker/mechanism,0
351,MESH:D008569,APP,Memory Disorders,1,18,marker/mechanism,0
351,MESH:D009410,APP,Nerve Degeneration,1,12,marker/mechanism,0
351,MESH:D019636,APP,Neurodegenerative Diseases,1,2,marker/mechanism,0
351,MESH:D020078,APP,Neurogenic Inflammation,1,2,marker/mechanism,0
351,MESH:D010243,APP,Paralysis,1,8,marker/mechanism,0
367,MESH:D001943,AR,Breast Neoplasms,1,2,marker/mechanism,0
367,MESH:D007248,AR,"Infertility, Male",1,3,marker/mechanism,0
367,MESH:D011471,AR,Prostatic Neoplasms,1,21,marker/mechanism|therapeutic,0
367,MESH:D064129,AR,"Prostatic Neoplasms, Castration-Resistant",1,4,marker/mechanism,0
374,MESH:D002289,AREG,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
374,MESH:D013274,AREG,Stomach Neoplasms,1,3,marker/mechanism|therapeutic,0
8289,MESH:D006528,ARID1A,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
8289,MESH:D011471,ARID1A,Prostatic Neoplasms,1,2,marker/mechanism,0
8289,MESH:D013274,ARID1A,Stomach Neoplasms,1,3,marker/mechanism,0
84159,MESH:D001172,ARID5B,"Arthritis, Rheumatoid",1,2,marker/mechanism,0
84159,MESH:D054198,ARID5B,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,2,marker/mechanism,0
57412,MESH:D020261,AS3MT,Arsenic Poisoning,1,3,marker/mechanism|therapeutic,0
57412,MESH:D001749,AS3MT,Urinary Bladder Neoplasms,1,4,marker/mechanism,0
467,MESH:D009422,ATF3,Nervous System Diseases,1,2,marker/mechanism,0
472,MESH:D010190,ATM,Pancreatic Neoplasms,1,2,marker/mechanism,0
472,MESH:D011471,ATM,Prostatic Neoplasms,1,4,marker/mechanism,0
93974,MESH:D002277,ATP5IF1,Carcinoma,1,2,marker/mechanism,0
93974,MESH:D015674,ATP5IF1,"Mammary Neoplasms, Animal",1,2,marker/mechanism,0
93974,MESH:D008325,ATP5IF1,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
538,MESH:D007706,ATP7A,Menkes Kinky Hair Syndrome,1,28,marker/mechanism,0
540,MESH:D002277,ATP7B,Carcinoma,1,2,marker/mechanism,0
540,MESH:D004195,ATP7B,"Disease Models, Animal",1,4,marker/mechanism,0
540,MESH:D018450,ATP7B,Disease Progression,1,3,marker/mechanism,0
540,MESH:D006527,ATP7B,Hepatolenticular Degeneration,1,52,marker/mechanism,0
546,MESH:D005910,ATRX,Glioma,1,2,marker/mechanism,0
546,MESH:D009447,ATRX,Neuroblastoma,1,2,marker/mechanism,0
567,MESH:D058186,B2M,Acute Kidney Injury,1,3,marker/mechanism,0
567,MESH:D007674,B2M,Kidney Diseases,1,3,marker/mechanism,0
572,MESH:D011471,BAD,Prostatic Neoplasms,1,2,marker/mechanism,0
581,MESH:D009203,BAX,Myocardial Infarction,1,2,marker/mechanism,0
590,MESH:D001049,BCHE,Apnea,1,31,marker/mechanism|therapeutic,0
590,MESH:C537417,BCHE,Butyrylcholinesterase deficiency,1,5,marker/mechanism,0
590,MESH:D019970,BCHE,Cocaine-Related Disorders,1,8,therapeutic,0
590,MESH:D003072,BCHE,Cognition Disorders,1,2,marker/mechanism|therapeutic,0
590,MESH:D009765,BCHE,Obesity,1,4,marker/mechanism|therapeutic,0
590,MESH:D062025,BCHE,Organophosphate Poisoning,1,8,marker/mechanism|therapeutic,0
590,MESH:D010243,BCHE,Paralysis,1,10,marker/mechanism,0
590,MESH:D011041,BCHE,Poisoning,1,5,therapeutic,0
590,MESH:D012640,BCHE,Seizures,1,3,therapeutic,0
596,MESH:D000236,BCL2,Adenoma,1,2,marker/mechanism,0
596,MESH:D001321,BCL2,Autistic Disorder,1,2,marker/mechanism,0
596,MESH:D001943,BCL2,Breast Neoplasms,1,3,marker/mechanism,0
596,MESH:D002471,BCL2,"Cell Transformation, Neoplastic",1,3,marker/mechanism,0
596,MESH:D003110,BCL2,Colonic Neoplasms,1,3,marker/mechanism,0
596,MESH:D003921,BCL2,"Diabetes Mellitus, Experimental",1,2,marker/mechanism,0
596,MESH:D003924,BCL2,"Diabetes Mellitus, Type 2",1,2,marker/mechanism,0
596,MESH:D018450,BCL2,Disease Progression,1,2,marker/mechanism,0
596,MESH:D015451,BCL2,"Leukemia, Lymphocytic, Chronic, B-Cell",1,2,marker/mechanism,0
596,MESH:D008114,BCL2,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
596,MESH:D008228,BCL2,"Lymphoma, Non-Hodgkin",1,2,marker/mechanism,0
596,MESH:D009336,BCL2,Necrosis,1,2,therapeutic,0
596,MESH:D009410,BCL2,Nerve Degeneration,1,2,marker/mechanism|therapeutic,0
597,MESH:D001943,BCL2A1,Breast Neoplasms,1,2,marker/mechanism,0
598,MESH:D006528,BCL2L1,"Carcinoma, Hepatocellular",1,2,marker/mechanism|therapeutic,0
598,MESH:D008114,BCL2L1,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
613,MESH:D015464,BCR,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",1,4,marker/mechanism,0
624,MESH:D006930,BDKRB2,Hyperalgesia,1,3,marker/mechanism,0
624,MESH:D007022,BDKRB2,Hypotension,1,2,marker/mechanism,0
627,MESH:D001321,BDNF,Autistic Disorder,1,2,marker/mechanism,0
627,MESH:D001714,BDNF,Bipolar Disorder,1,2,marker/mechanism,0
627,MESH:D001835,BDNF,Body Weight,1,2,marker/mechanism,0
627,MESH:D001930,BDNF,Brain Injuries,1,2,marker/mechanism|therapeutic,0
627,MESH:D019970,BDNF,Cocaine-Related Disorders,1,7,marker/mechanism|therapeutic,0
627,MESH:D003638,BDNF,Deafness,1,2,therapeutic,0
627,MESH:D003866,BDNF,Depressive Disorder,1,2,marker/mechanism|therapeutic,0
627,MESH:D009410,BDNF,Nerve Degeneration,1,5,marker/mechanism|therapeutic,0
627,MESH:D012559,BDNF,Schizophrenia,1,4,marker/mechanism,0
627,MESH:D012640,BDNF,Seizures,1,3,marker/mechanism|therapeutic,0
627,MESH:D013226,BDNF,Status Epilepticus,1,2,marker/mechanism,0
8678,MESH:D008175,BECN1,Lung Neoplasms,1,2,therapeutic,0
332,MESH:D001943,BIRC5,Breast Neoplasms,1,2,marker/mechanism,0
332,MESH:D006528,BIRC5,"Carcinoma, Hepatocellular",1,2,marker/mechanism|therapeutic,0
332,MESH:D003110,BIRC5,Colonic Neoplasms,1,2,marker/mechanism|therapeutic,0
332,MESH:D008175,BIRC5,Lung Neoplasms,1,2,marker/mechanism|therapeutic,0
332,MESH:D010051,BIRC5,Ovarian Neoplasms,1,4,marker/mechanism|therapeutic,0
655,MESH:D011471,BMP7,Prostatic Neoplasms,1,2,marker/mechanism,0
655,MESH:D011658,BMP7,Pulmonary Fibrosis,1,2,therapeutic,0
673,MESH:D000077192,BRAF,Adenocarcinoma of Lung,1,2,marker/mechanism,0
673,MESH:D015179,BRAF,Colorectal Neoplasms,1,4,marker/mechanism,0
673,MESH:D008545,BRAF,Melanoma,1,24,marker/mechanism,0
673,MESH:D011471,BRAF,Prostatic Neoplasms,1,2,marker/mechanism,0
673,MESH:D013964,BRAF,Thyroid Neoplasms,1,6,marker/mechanism,0
672,MESH:D001943,BRCA1,Breast Neoplasms,1,12,marker/mechanism,0
672,MESH:D008325,BRCA1,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
672,MESH:D010051,BRCA1,Ovarian Neoplasms,1,5,marker/mechanism,0
675,MESH:D001943,BRCA2,Breast Neoplasms,1,3,marker/mechanism,0
675,MESH:D010190,BRCA2,Pancreatic Neoplasms,1,2,marker/mechanism,0
727,MESH:D010538,C5,Peritonitis,1,2,marker/mechanism,0
776,MESH:D000236,CACNA1D,Adenoma,1,2,marker/mechanism,0
793,MESH:D007674,CALB1,Kidney Diseases,1,2,marker/mechanism,0
796,MESH:D016535,CALCA,Bronchial Hyperreactivity,1,2,marker/mechanism,0
796,MESH:D002375,CALCA,Catalepsy,1,3,marker/mechanism,0
796,MESH:D006930,CALCA,Hyperalgesia,1,4,marker/mechanism|therapeutic,0
796,MESH:D006934,CALCA,Hypercalcemia,1,2,therapeutic,0
796,MESH:D006948,CALCA,Hyperkinesis,1,2,therapeutic,0
796,MESH:D006973,CALCA,Hypertension,1,2,therapeutic,0
836,MESH:D002545,CASP3,Brain Ischemia,1,2,marker/mechanism,0
836,MESH:D018805,CASP3,Sepsis,1,2,marker/mechanism,0
836,MESH:D013226,CASP3,Status Epilepticus,1,2,marker/mechanism,0
841,MESH:D001943,CASP8,Breast Neoplasms,1,4,marker/mechanism,0
841,MESH:D004938,CASP8,Esophageal Neoplasms,1,2,marker/mechanism,0
841,MESH:D008545,CASP8,Melanoma,1,2,marker/mechanism,0
847,MESH:D000014,CAT,"Abnormalities, Drug-Induced",1,2,therapeutic,0
847,MESH:D002471,CAT,"Cell Transformation, Neoplastic",1,6,therapeutic,0
847,MESH:D056486,CAT,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
847,MESH:D003921,CAT,"Diabetes Mellitus, Experimental",1,3,marker/mechanism|therapeutic,0
847,MESH:D003924,CAT,"Diabetes Mellitus, Type 2",1,2,marker/mechanism|therapeutic,0
847,MESH:D018450,CAT,Disease Progression,1,3,marker/mechanism|therapeutic,0
847,MESH:D006973,CAT,Hypertension,1,4,marker/mechanism,0
847,MESH:D007676,CAT,"Kidney Failure, Chronic",1,2,marker/mechanism,0
847,MESH:D009336,CAT,Necrosis,1,2,therapeutic,0
847,MESH:D009361,CAT,Neoplasm Invasiveness,1,2,therapeutic,0
847,MESH:D009362,CAT,Neoplasm Metastasis,1,3,therapeutic,0
847,MESH:D015427,CAT,Reperfusion Injury,1,4,marker/mechanism|therapeutic,0
847,MESH:D012640,CAT,Seizures,1,3,marker/mechanism|therapeutic,0
847,MESH:D013226,CAT,Status Epilepticus,1,4,marker/mechanism|therapeutic,0
857,MESH:D001281,CAV1,Atrial Fibrillation,1,3,marker/mechanism,0
857,MESH:D001943,CAV1,Breast Neoplasms,1,4,marker/mechanism,0
857,MESH:D011471,CAV1,Prostatic Neoplasms,1,2,marker/mechanism,0
885,MESH:D000855,CCK,Anorexia,1,2,marker/mechanism,0
885,MESH:D002375,CCK,Catalepsy,1,2,therapeutic,0
885,MESH:D006948,CCK,Hyperkinesis,1,2,therapeutic,0
885,MESH:D010195,CCK,Pancreatitis,1,2,marker/mechanism,0
885,MESH:D013276,CCK,Stomach Ulcer,1,6,marker/mechanism|therapeutic,0
887,MESH:D013375,CCKBR,Substance Withdrawal Syndrome,1,2,marker/mechanism,0
6356,MESH:D011658,CCL11,Pulmonary Fibrosis,1,2,marker/mechanism,0
6347,MESH:D050197,CCL2,Atherosclerosis,1,3,marker/mechanism,0
6347,MESH:D002545,CCL2,Brain Ischemia,1,2,marker/mechanism,0
6347,MESH:D003324,CCL2,Coronary Artery Disease,1,2,marker/mechanism,0
6347,MESH:D006967,CCL2,Hypersensitivity,1,2,marker/mechanism,0
6347,MESH:D006973,CCL2,Hypertension,1,2,marker/mechanism,0
6347,MESH:D006976,CCL2,"Hypertension, Pulmonary",1,2,marker/mechanism,0
6347,MESH:D020244,CCL2,"Infarction, Middle Cerebral Artery",1,3,marker/mechanism|therapeutic,0
6347,MESH:D007249,CCL2,Inflammation,1,3,marker/mechanism,0
6347,MESH:D007676,CCL2,"Kidney Failure, Chronic",1,2,marker/mechanism,0
6347,MESH:D024821,CCL2,Metabolic Syndrome,1,2,marker/mechanism,0
6347,MESH:D009361,CCL2,Neoplasm Invasiveness,1,2,marker/mechanism,0
6347,MESH:D011658,CCL2,Pulmonary Fibrosis,1,3,marker/mechanism,0
6347,MESH:D015427,CCL2,Reperfusion Injury,1,2,marker/mechanism,0
6347,MESH:D013226,CCL2,Status Epilepticus,1,2,marker/mechanism,0
6348,MESH:D002545,CCL3,Brain Ischemia,1,2,marker/mechanism,0
6348,MESH:D006967,CCL3,Hypersensitivity,1,2,marker/mechanism,0
6348,MESH:D011658,CCL3,Pulmonary Fibrosis,1,2,marker/mechanism,0
6351,MESH:D006967,CCL4,Hypersensitivity,1,2,marker/mechanism,0
1490,MESH:D008103,CCN2,Liver Cirrhosis,1,3,marker/mechanism,0
1490,MESH:D008171,CCN2,Lung Diseases,1,2,marker/mechanism,0
1490,MESH:D011658,CCN2,Pulmonary Fibrosis,1,4,marker/mechanism,0
595,MESH:D001932,CCND1,Brain Neoplasms,1,2,marker/mechanism,0
595,MESH:D001943,CCND1,Breast Neoplasms,1,6,marker/mechanism,0
595,MESH:D002277,CCND1,Carcinoma,1,4,marker/mechanism,0
595,MESH:D006528,CCND1,"Carcinoma, Hepatocellular",1,5,marker/mechanism,0
