ncrnaId,drugId,ncrnaName,ncrnaType,drugName,phenotypeCount,pmidCount,effects,detectionMethods,levels,fda,targetGenes,pathways
NAME:lnc-CRB3-2,DrugBank:DB01259,lnc-CRB3-2,lncRNA,Lapatinib,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-CSPG5-4,DrugBank:DB00515,lnc-CSPG5-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-CT55-5,DrugBank:DB00515,lnc-CT55-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-CWF19L2-1,DrugBank:DB00541,lnc-CWF19L2-1,lncRNA,Vincristine,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-CXCL3-1,DrugBank:DB00515,lnc-CXCL3-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-CXorf49-5,DrugBank:DB00515,lnc-CXorf49-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-CYBA-2,DrugBank:DB00515,lnc-CYBA-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DBN1,DrugBank:DB00541,lnc-DBN1,lncRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
NAME:lnc-DCDC1-3,DrugBank:DB00515,lnc-DCDC1-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DCDC5-2,DrugBank:DB00853,lnc-DCDC5-2,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DDX60L-4,DrugBank:DB00515,lnc-DDX60L-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DEC1-10,DrugBank:DB00515,lnc-DEC1-10,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DENND4A-7,DrugBank:DB00515,lnc-DENND4A-7,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DEPDC1B-5,DrugBank:DB00515,lnc-DEPDC1B-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DGKG-1,DrugBank:DB00515,lnc-DGKG-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DHCR24-4,DrugBank:DB00515,lnc-DHCR24-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DIO2-6,DrugBank:DB00515,lnc-DIO2-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DIO3-1,DrugBank:DB00515,lnc-DIO3-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DIO3-5,DrugBank:DB00515,lnc-DIO3-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DNAH1,DrugBank:DB00541,lnc-DNAH1,lncRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
NAME:lnc-DOK4-2,DrugBank:DB00515,lnc-DOK4-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-DONSON-2,DrugBank:DB00515,lnc-DONSON-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DPYS-4,DrugBank:DB00515,lnc-DPYS-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DRAXIN-1,DrugBank:DB00515,lnc-DRAXIN-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-DRD5-5,DrugBank:DB00441,lnc-DRD5-5,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-E2F1-2,DrugBank:DB00515,lnc-E2F1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-EEF1AKMT1-4,DrugBank:DB00515,lnc-EEF1AKMT1-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-EFCAB8-1,DrugBank:DB00541,lnc-EFCAB8-1,lncRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
NAME:lnc-EFHB-4,DrugBank:DB00515,lnc-EFHB-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-EGFL6-11,DrugBank:DB00515,lnc-EGFL6-11,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-EIF2S3B-4,DrugBank:DB00515,lnc-EIF2S3B-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-EIF4ENIF1-1,DrugBank:DB00515,lnc-EIF4ENIF1-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-EIPR1-12,DrugBank:DB00515,lnc-EIPR1-12,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-ELOA3D-1,DrugBank:DB00515,lnc-ELOA3D-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-EMC8-4,DrugBank:DB00515,lnc-EMC8-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-EPGN-4,DrugBank:DB00515,lnc-EPGN-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-EPPIN-1,DrugBank:DB00515,lnc-EPPIN-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ERG28-3,DrugBank:DB00515,lnc-ERG28-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ERLIN1-2,DrugBank:DB00515,lnc-ERLIN1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-ESM1-2,DrugBank:DB00515,lnc-ESM1-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ETDB-1,DrugBank:DB00515,lnc-ETDB-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ETFBKMT-4,DrugBank:DB00515,lnc-ETFBKMT-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-EXOC2-22,DrugBank:DB00515,lnc-EXOC2-22,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-F3-7,DrugBank:DB00515,lnc-F3-7,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM108B1-3,DrugBank:DB00619,lnc-FAM108B1-3,lncRNA,Imatinib,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM124B-1,DrugBank:DB00515,lnc-FAM124B-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM129B-3,DrugBank:DB00515,lnc-FAM129B-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM204A-3,DrugBank:DB00515,lnc-FAM204A-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM204A-6,DrugBank:DB00515,lnc-FAM204A-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAM25C-5,DrugBank:DB00515,lnc-FAM25C-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FAM86B2-6,DrugBank:DB00515,lnc-FAM86B2-6,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FANCD2OS-1,DrugBank:DB00515,lnc-FANCD2OS-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FAT1-3,DrugBank:DB00441,lnc-FAT1-3,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FBLL1-9,DrugBank:DB00515,lnc-FBLL1-9,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FBXL12-3,DrugBank:DB00515,lnc-FBXL12-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FBXL12-4,DrugBank:DB00515,lnc-FBXL12-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FBXO21-2,DrugBank:DB00515,lnc-FBXO21-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FBXO43-4,DrugBank:DB00515,lnc-FBXO43-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FCGR1B-12,DrugBank:DB00515,lnc-FCGR1B-12,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FECH-2,DrugBank:DB00515,lnc-FECH-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FGL1-1,DrugBank:DB00515,lnc-FGL1-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FHDC1-4,DrugBank:DB00515,lnc-FHDC1-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-FOXD4L5-23,DrugBank:DB00515,lnc-FOXD4L5-23,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-FOXD4L5-24,DrugBank:DB00515,lnc-FOXD4L5-24,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GABARAPL1-2,DrugBank:DB00515,lnc-GABARAPL1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GABARAPL1-2,DrugBank:DB00853,lnc-GABARAPL1-2,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GABRR3-6,DrugBank:DB00515,lnc-GABRR3-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GADL1-10,DrugBank:DB00515,lnc-GADL1-10,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GALNT14-2,DrugBank:DB00515,lnc-GALNT14-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GALNT6-3,DrugBank:DB00515,lnc-GALNT6-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GAPT-8,DrugBank:DB00515,lnc-GAPT-8,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GBX2-1,DrugBank:DB00515,lnc-GBX2-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GCA-10,DrugBank:DB00515,lnc-GCA-10,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GDE1-3,DrugBank:DB00515,lnc-GDE1-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GFAP-3,DrugBank:DB00515,lnc-GFAP-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GJC1-2,DrugBank:DB00515,lnc-GJC1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GLRX5-2,DrugBank:DB00515,lnc-GLRX5-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GNB2L1-3,DrugBank:DB00515,lnc-GNB2L1-3,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-GNB2L1-3,DrugBank:DB00563,lnc-GNB2L1-3,lncRNA,Methotrexate,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-GNB2L1-3,DrugBank:DB00997,lnc-GNB2L1-3,lncRNA,Doxorubicin,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-GNB5-1,DrugBank:DB00515,lnc-GNB5-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GNG5-6,DrugBank:DB00515,lnc-GNG5-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GOLGA6A-6,DrugBank:DB00515,lnc-GOLGA6A-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GOLGA8J-5,DrugBank:DB00515,lnc-GOLGA8J-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GOLPH3L-2,DrugBank:DB00515,lnc-GOLPH3L-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GPAT2-2,DrugBank:DB00515,lnc-GPAT2-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GPER1-7,DrugBank:DB00515,lnc-GPER1-7,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GPR179-4,DrugBank:DB00515,lnc-GPR179-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GRAMD2B-15,DrugBank:DB00515,lnc-GRAMD2B-15,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GRAPL-2,DrugBank:DB00515,lnc-GRAPL-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GSDMC-35,DrugBank:DB00515,lnc-GSDMC-35,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-GSTM4,DrugBank:DB00515,lnc-GSTM4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-GTF2A2-6,DrugBank:DB00515,lnc-GTF2A2-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-H2BFS-3,DrugBank:DB00515,lnc-H2BFS-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-HACD2-3,DrugBank:DB00515,lnc-HACD2-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HIGD2B-2,DrugBank:DB00515,lnc-HIGD2B-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HLF-4,DrugBank:DB00515,lnc-HLF-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HMCES-4,DrugBank:DB00515,lnc-HMCES-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HPS1-1,DrugBank:DB00515,lnc-HPS1-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HPSE2-1,DrugBank:DB00853,lnc-HPSE2-1,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HRG-2,DrugBank:DB00515,lnc-HRG-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-HS3ST5-6,DrugBank:DB00515,lnc-HS3ST5-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-HSPA12A-3,DrugBank:DB00515,lnc-HSPA12A-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-HSPA9-1,DrugBank:DB00541,lnc-HSPA9-1,lncRNA,Vincristine,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-HYAL3-2,DrugBank:DB00515,lnc-HYAL3-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-ICAM2-3,DrugBank:DB00515,lnc-ICAM2-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-IFT80-4,DrugBank:DB00515,lnc-IFT80-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-IGL,DrugBank:DB00515,lnc-IGL,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-IKBIP-15,DrugBank:DB00515,lnc-IKBIP-15,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-IL17A-5,DrugBank:DB00515,lnc-IL17A-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-INHBA-1,DrugBank:DB00515,lnc-INHBA-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-INTS12-3,DrugBank:DB00515,lnc-INTS12-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-INTS2-1,DrugBank:DB00515,lnc-INTS2-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-IRF4-18,DrugBank:DB00515,lnc-IRF4-18,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-IRF5,DrugBank:DB00541,lnc-IRF5,lncRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
NAME:lnc-IRGM-2,DrugBank:DB00515,lnc-IRGM-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ISL1-4,DrugBank:DB00515,lnc-ISL1-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ITGA9-5,DrugBank:DB00515,lnc-ITGA9-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-ITLN1-1,DrugBank:DB00515,lnc-ITLN1-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-ITPK1-2,DrugBank:DB00515,lnc-ITPK1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-ITPR3-7,DrugBank:DB00515,lnc-ITPR3-7,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-JCAD-9,DrugBank:DB00515,lnc-JCAD-9,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KANK2-6,DrugBank:DB00515,lnc-KANK2-6,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KANSL1-2,DrugBank:DB00515,lnc-KANSL1-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KANTR-23,DrugBank:DB00515,lnc-KANTR-23,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KCNA3-3,DrugBank:DB00515,lnc-KCNA3-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KCNE4-4,DrugBank:DB00853,lnc-KCNE4-4,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KCNS3-12,DrugBank:DB00515,lnc-KCNS3-12,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KHDC3L-2,DrugBank:DB00515,lnc-KHDC3L-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KHDRBS2-13,DrugBank:DB00515,lnc-KHDRBS2-13,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KHDRBS2-15,DrugBank:DB00515,lnc-KHDRBS2-15,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KHNYN-8,DrugBank:DB00515,lnc-KHNYN-8,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KIAA0408-4,DrugBank:DB00515,lnc-KIAA0408-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KIAA1024-1,DrugBank:DB00515,lnc-KIAA1024-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-KIAA1211L-1,DrugBank:DB00515,lnc-KIAA1211L-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KIZ-13,DrugBank:DB00515,lnc-KIZ-13,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KLF18-5,DrugBank:DB00515,lnc-KLF18-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KRBA1-3,DrugBank:DB00515,lnc-KRBA1-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-KSR2-2,DrugBank:DB00515,lnc-KSR2-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-L1TD1-7,DrugBank:DB00515,lnc-L1TD1-7,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LARGE1-9,DrugBank:DB00515,lnc-LARGE1-9,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LCA5L-3,DrugBank:DB00515,lnc-LCA5L-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LDB2-4,DrugBank:DB00515,lnc-LDB2-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LDLRAD1-9,DrugBank:DB00515,lnc-LDLRAD1-9,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LEFTY1-2,DrugBank:DB00515,lnc-LEFTY1-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LHFPL4-5,DrugBank:DB00515,lnc-LHFPL4-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LHFPL6-5,DrugBank:DB00515,lnc-LHFPL6-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LIG1,DrugBank:DB00541,lnc-LIG1,lncRNA,Vincristine,1,1,resistant,RNA-seq,High,approved,,
NAME:lnc-LILRA4-3,DrugBank:DB00515,lnc-LILRA4-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LIMS3-2,DrugBank:DB00515,lnc-LIMS3-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LMOD1-1,DrugBank:DB00441,lnc-LMOD1-1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LRMDA-7,DrugBank:DB00515,lnc-LRMDA-7,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LRRC8C-5,DrugBank:DB00515,lnc-LRRC8C-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LSMEM1-2,DrugBank:DB00515,lnc-LSMEM1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LTA4H-5,DrugBank:DB00515,lnc-LTA4H-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-LTBP1-1,DrugBank:DB00515,lnc-LTBP1-1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LTK-4,DrugBank:DB00515,lnc-LTK-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LYPD8-4,DrugBank:DB00515,lnc-LYPD8-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-LYZL2-11,DrugBank:DB00515,lnc-LYZL2-11,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-M1AP-4,DrugBank:DB00515,lnc-M1AP-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MARVELD3-5,DrugBank:DB00515,lnc-MARVELD3-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MBOAT2-11,DrugBank:DB00515,lnc-MBOAT2-11,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MED4-7,DrugBank:DB00515,lnc-MED4-7,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-METTL22-5,DrugBank:DB00515,lnc-METTL22-5,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-METTL5-4,DrugBank:DB00515,lnc-METTL5-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MEX3B-4,DrugBank:DB00515,lnc-MEX3B-4,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MFAP2-53,DrugBank:DB00515,lnc-MFAP2-53,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MFSD14B-12,DrugBank:DB00515,lnc-MFSD14B-12,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MFSD14B-14,DrugBank:DB00515,lnc-MFSD14B-14,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MFSD14B-8,DrugBank:DB00515,lnc-MFSD14B-8,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MICU2-6,DrugBank:DB00515,lnc-MICU2-6,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MKRN1-2,DrugBank:DB00515,lnc-MKRN1-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MMACHC-2,DrugBank:DB00515,lnc-MMACHC-2,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MOB2-1,DrugBank:DB00515,lnc-MOB2-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MPPED2-5,DrugBank:DB00515,lnc-MPPED2-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MROH8-1,DrugBank:DB00515,lnc-MROH8-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MRPL33-1,DrugBank:DB00515,lnc-MRPL33-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MRPL37-1,DrugBank:DB00515,lnc-MRPL37-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MRPL39-3,DrugBank:DB00441,lnc-MRPL39-3,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MRPS7-4,DrugBank:DB00515,lnc-MRPS7-4,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MSANTD4-2,DrugBank:DB00515,lnc-MSANTD4-2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MTERF1-5,DrugBank:DB00515,lnc-MTERF1-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MTHFSD,DrugBank:DB00541,lnc-MTHFSD,lncRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
NAME:lnc-MTRNR2L12-10,DrugBank:DB00515,lnc-MTRNR2L12-10,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MUC13-6,DrugBank:DB00515,lnc-MUC13-6,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MVD-3,DrugBank:DB00515,lnc-MVD-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MYEF2-7,DrugBank:DB00515,lnc-MYEF2-7,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-MYLK4-10,DrugBank:DB00515,lnc-MYLK4-10,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-MYOT-66,DrugBank:DB00515,lnc-MYOT-66,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-NABP1-5,DrugBank:DB00515,lnc-NABP1-5,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
NAME:lnc-NAP1L5-3,DrugBank:DB00515,lnc-NAP1L5-3,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
NAME:lnc-NBPF16-3,DrugBank:DB00997,lnc-NBPF16-3,lncRNA,Doxorubicin,1,1,sensitive,Microarray,High,approved,,
