ncrnaId,phenotypeId,ncrnaName,ncrnaType,phenotypeName,drugCount,pmidCount,effects,levels,targetGenes,pathways
miRBase:MIMAT0003256,PHENO:Pancreatic Cancer,hsa-miR-589-3p,miRNA,Pancreatic Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003257,PHENO:Colorectal Cancer,hsa-miR-550a-3p,miRNA,Colorectal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Acute Promyelocytic Leukemia,hsa-miR-590-5p,miRNA,Acute Promyelocytic Leukemia,1,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Breast Cancer,hsa-miR-590-5p,miRNA,Breast Cancer,3,5,resistant|sensitive,High,,
miRBase:MIMAT0003258,PHENO:Colorectal Cancer,hsa-miR-590-5p,miRNA,Colorectal Cancer,5,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Hypopharyngeal Cancer,hsa-miR-590-5p,miRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Melanoma,hsa-miR-590-5p,miRNA,Melanoma,1,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Non-Small Cell Lung Cancer,hsa-miR-590-5p,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003258,PHENO:Ovarian Cancer,hsa-miR-590-5p,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Pancreatic Cancer,hsa-miR-590-5p,miRNA,Pancreatic Cancer,2,1,resistant,High,,
miRBase:MIMAT0003258,PHENO:Prostate Cancer,hsa-miR-590-5p,miRNA,Prostate Cancer,2,2,resistant|sensitive,High,,
miRBase:MIMAT0003259,PHENO:Breast Cancer,hsa-miR-591,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003259,PHENO:Colorectal Cancer,hsa-miR-591,miRNA,Colorectal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003260,PHENO:Breast Cancer,hsa-miR-592,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003260,PHENO:Gastric Cancer,hsa-miR-592,miRNA,Gastric Cancer,2,1,resistant,High,,
miRBase:MIMAT0003260,PHENO:Ovarian Cancer,hsa-miR-592,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003261,PHENO:Breast Cancer,hsa-miR-593-5p,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003262,PHENO:Breast Cancer,hsa-miR-594,miRNA,Breast Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003262,PHENO:Myeloma,hsa-miR-594,miRNA,Myeloma,1,1,sensitive,High,,
miRBase:MIMAT0003263,PHENO:Anaplastic Thyroid Cancer,hsa-miR-595,miRNA,Anaplastic Thyroid Cancer,1,1,resistant,High,,
miRBase:MIMAT0003263,PHENO:Colorectal Cancer,hsa-miR-595,miRNA,Colorectal Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003263,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-595,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003263,PHENO:Non-Small Cell Lung Cancer,hsa-miR-595,miRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
miRBase:MIMAT0003264,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-596,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003264,PHENO:Melanoma,hsa-miR-596,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003265,PHENO:Cholangiocarcinoma,hsa-miR-597-5p,miRNA,Cholangiocarcinoma,1,1,resistant,High,,
miRBase:MIMAT0003265,PHENO:Chronic Myelogenous Leukemia,hsa-miR-597-5p,miRNA,Chronic Myelogenous Leukemia,1,1,resistant,High,,
miRBase:MIMAT0003265,PHENO:Non-Small Cell Lung Cancer,hsa-miR-597-5p,miRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
miRBase:MIMAT0003265,PHENO:Ovarian Cancer,hsa-miR-597-5p,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003265,PHENO:Renal Cell Cancer,hsa-miR-597-5p,miRNA,Renal Cell Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003266,PHENO:Breast Cancer,hsa-miR-598-3p,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003266,PHENO:Colorectal Cancer,hsa-miR-598-3p,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003266,PHENO:Esophageal Cancer,hsa-miR-598-3p,miRNA,Esophageal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003266,PHENO:Melanoma,hsa-miR-598-3p,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003266,PHENO:Ovarian Cancer,hsa-miR-598-3p,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003266,PHENO:Prostate Cancer,hsa-miR-598-3p,miRNA,Prostate Cancer,1,2,resistant|sensitive,High,"SNCA, SCL7A5",
miRBase:MIMAT0003267,PHENO:Glioblastoma,hsa-miR-599,miRNA,Glioblastoma,1,1,resistant,High,,
miRBase:MIMAT0003267,PHENO:Non-Small Cell Lung Cancer,hsa-miR-599,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003269,PHENO:Breast Cancer,hsa-miR-601,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003269,PHENO:Colorectal Cancer,hsa-miR-601,miRNA,Colorectal Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003269,PHENO:Lung Adenocarcinoma,hsa-miR-601,miRNA,Lung Adenocarcinoma,1,1,resistant,High,,
miRBase:MIMAT0003269,PHENO:Melanoma,hsa-miR-601,miRNA,Melanoma,3,2,sensitive,High,,
miRBase:MIMAT0003269,PHENO:Osteosarcoma,hsa-miR-601,miRNA,Osteosarcoma,1,1,resistant,High,,
miRBase:MIMAT0003270,PHENO:Bladder Cancer,hsa-miR-602,miRNA,Bladder Cancer,1,1,resistant,High,,
miRBase:MIMAT0003270,PHENO:Breast Cancer,hsa-miR-602,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003270,PHENO:Colorectal Cancer,hsa-miR-602,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003270,PHENO:Melanoma,hsa-miR-602,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003270,PHENO:Non-Small Cell Lung Cancer,hsa-miR-602,miRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
miRBase:MIMAT0003271,PHENO:Colorectal Cancer,hsa-miR-603,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003272,PHENO:Gastric Cancer,hsa-miR-604,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003272,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-604,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003272,PHENO:Melanoma,hsa-miR-604,miRNA,Melanoma,2,1,sensitive,High,,
miRBase:MIMAT0003273,PHENO:Breast Cancer,hsa-miR-605-5p,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003273,PHENO:Gastric Cancer,hsa-miR-605-5p,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003273,PHENO:Non-Small Cell Lung Cancer,hsa-miR-605-5p,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003274,PHENO:Breast Cancer,hsa-miR-606,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003274,PHENO:Hepatocellular Carcinoma,hsa-miR-606,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003274,PHENO:Prostate Cancer,hsa-miR-606,miRNA,Prostate Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003276,PHENO:Anaplastic Thyroid Cancer,hsa-miR-608,miRNA,Anaplastic Thyroid Cancer,1,1,resistant,High,,
miRBase:MIMAT0003276,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-608,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003276,PHENO:Tongue Squamous Cell Carcinoma,hsa-miR-608,miRNA,Tongue Squamous Cell Carcinoma,1,1,resistant,High,,
miRBase:MIMAT0003277,PHENO:Colorectal Cancer,hsa-miR-609,miRNA,Colorectal Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003278,PHENO:Gastric Cancer,hsa-miR-610,miRNA,Gastric Cancer,2,1,resistant,High,,
miRBase:MIMAT0003278,PHENO:Non-Small Cell Lung Cancer,hsa-miR-610,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003279,PHENO:Colorectal Cancer,hsa-miR-611,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003279,PHENO:Melanoma,hsa-miR-611,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003280,PHENO:Hepatocellular Carcinoma,hsa-miR-612,miRNA,Hepatocellular Carcinoma,5,1,sensitive,High,,
miRBase:MIMAT0003280,PHENO:Melanoma,hsa-miR-612,miRNA,Melanoma,1,1,sensitive,High,,
miRBase:MIMAT0003280,PHENO:Ovarian Cancer,hsa-miR-612,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003281,PHENO:Breast Cancer,hsa-miR-613,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003281,PHENO:Chronic Myelogenous Leukemia,hsa-miR-613,miRNA,Chronic Myelogenous Leukemia,2,1,sensitive,High,,
miRBase:MIMAT0003281,PHENO:Colorectal Adenocarcinoma,hsa-miR-613,miRNA,Colorectal Adenocarcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003281,PHENO:Colorectal Cancer,hsa-miR-613,miRNA,Colorectal Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003282,PHENO:Pancreatic Cancer,hsa-miR-614,miRNA,Pancreatic Cancer,2,1,resistant,High,,
miRBase:MIMAT0003283,PHENO:Breast Cancer,hsa-miR-615-3p,miRNA,Breast Cancer,2,2,sensitive,High,,
miRBase:MIMAT0003283,PHENO:Colon Cancer,hsa-miR-615-3p,miRNA,Colon Cancer,1,1,resistant,High,,
miRBase:MIMAT0003283,PHENO:Colorectal Cancer,hsa-miR-615-3p,miRNA,Colorectal Cancer,5,1,sensitive,High,,
miRBase:MIMAT0003283,PHENO:Gastric Cancer,hsa-miR-615-3p,miRNA,Gastric Cancer,4,1,resistant,High,,
miRBase:MIMAT0003283,PHENO:Non-Small Cell Lung Cancer,hsa-miR-615-3p,miRNA,Non-Small Cell Lung Cancer,3,3,sensitive,High,,
miRBase:MIMAT0003283,PHENO:Pancreatic Cancer,hsa-miR-615-3p,miRNA,Pancreatic Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003285,PHENO:Breast Cancer,hsa-miR-548c-3p,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003285,PHENO:Gastric Cancer,hsa-miR-548c-3p,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003285,PHENO:Hepatocellular Carcinoma,hsa-miR-548c-3p,miRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
miRBase:MIMAT0003286,PHENO:Breast Cancer,hsa-miR-617,miRNA,Breast Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003286,PHENO:Gastric Cancer,hsa-miR-617,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003286,PHENO:Melanoma,hsa-miR-617,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003287,PHENO:Acute Promyelocytic Leukemia,hsa-miR-618,miRNA,Acute Promyelocytic Leukemia,1,1,resistant,High,,
miRBase:MIMAT0003287,PHENO:Colorectal Cancer,hsa-miR-618,miRNA,Colorectal Cancer,2,1,resistant,High,,
miRBase:MIMAT0003287,PHENO:Gastric Cancer,hsa-miR-618,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003288,PHENO:Colorectal Cancer,hsa-miR-619-3p,miRNA,Colorectal Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003288,PHENO:Melanoma,hsa-miR-619-3p,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003288,PHENO:Ovarian Cancer,hsa-miR-619-3p,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003289,PHENO:Breast Cancer,hsa-miR-620,miRNA,Breast Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003289,PHENO:Hepatocellular Carcinoma,hsa-miR-620,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003289,PHENO:Melanoma,hsa-miR-620,miRNA,Melanoma,1,1,sensitive,High,,
miRBase:MIMAT0003289,PHENO:Ovarian Cancer,hsa-miR-620,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003290,PHENO:Gastric Cancer,hsa-miR-621,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003290,PHENO:Hepatocellular Carcinoma,hsa-miR-621,miRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
miRBase:MIMAT0003291,PHENO:Gastric Cancer,hsa-miR-622,miRNA,Gastric Cancer,2,1,resistant,High,,
miRBase:MIMAT0003291,PHENO:Hepatocellular Carcinoma,hsa-miR-622,miRNA,Hepatocellular Carcinoma,1,2,sensitive,High,,
miRBase:MIMAT0003291,PHENO:Melanoma,hsa-miR-622,miRNA,Melanoma,1,1,resistant,High,,
miRBase:MIMAT0003291,PHENO:Ovarian Cancer,hsa-miR-622,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003291,PHENO:Pancreatic Cancer,hsa-miR-622,miRNA,Pancreatic Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003291,PHENO:Renal Cell Cancer,hsa-miR-622,miRNA,Renal Cell Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003293,PHENO:Colorectal Cancer,hsa-miR-624-5p,miRNA,Colorectal Cancer,5,1,sensitive,High,,
miRBase:MIMAT0003293,PHENO:Pancreatic Cancer,hsa-miR-624-5p,miRNA,Pancreatic Cancer,2,1,resistant,High,,
miRBase:MIMAT0003293,PHENO:Renal Cell Cancer,hsa-miR-624-5p,miRNA,Renal Cell Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003294,PHENO:Bladder Cancer,hsa-miR-625-5p,miRNA,Bladder Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003294,PHENO:Breast Cancer,hsa-miR-625-5p,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003294,PHENO:Colorectal Cancer,hsa-miR-625-5p,miRNA,Colorectal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003294,PHENO:Gastric Cancer,hsa-miR-625-5p,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003294,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-625-5p,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003294,PHENO:Hepatocellular Carcinoma,hsa-miR-625-5p,miRNA,Hepatocellular Carcinoma,2,3,resistant|sensitive,High,,
miRBase:MIMAT0003294,PHENO:Hypopharyngeal Cancer,hsa-miR-625-5p,miRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003294,PHENO:Lymphoblastic Leukemia,hsa-miR-625-5p,miRNA,Lymphoblastic Leukemia,3,1,sensitive,High,,
miRBase:MIMAT0003294,PHENO:Melanoma,hsa-miR-625-5p,miRNA,Melanoma,3,1,resistant,High,,
miRBase:MIMAT0003294,PHENO:Non-Small Cell Lung Cancer,hsa-miR-625-5p,miRNA,Non-Small Cell Lung Cancer,3,3,resistant|sensitive,High,,
miRBase:MIMAT0003294,PHENO:Normal,hsa-miR-625-5p,miRNA,Normal,1,1,resistant,High,,
miRBase:MIMAT0003294,PHENO:Ovarian Cancer,hsa-miR-625-5p,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003296,PHENO:Colorectal Cancer,hsa-miR-627-5p,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003296,PHENO:Hepatocellular Carcinoma,hsa-miR-627-5p,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003296,PHENO:Ovarian Cancer,hsa-miR-627-5p,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003297,PHENO:Bladder Cancer,hsa-miR-628-3p,miRNA,Bladder Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003297,PHENO:Breast Cancer,hsa-miR-628-3p,miRNA,Breast Cancer,1,2,resistant,High,,
miRBase:MIMAT0003297,PHENO:Epithelial Cancer,hsa-miR-628-3p,miRNA,Epithelial Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003297,PHENO:Gastric Cancer,hsa-miR-628-3p,miRNA,Gastric Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003297,PHENO:Melanoma,hsa-miR-628-3p,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003297,PHENO:Metastatic Renal Cell Carcinoma,hsa-miR-628-3p,miRNA,Metastatic Renal Cell Carcinoma,1,1,resistant,High,,
miRBase:MIMAT0003297,PHENO:Non-Small Cell Lung Cancer,hsa-miR-628-3p,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003297,PHENO:Tongue Squamous Cell Carcinoma,hsa-miR-628-3p,miRNA,Tongue Squamous Cell Carcinoma,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Breast Cancer,hsa-miR-629-3p,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Chronic Myelogenous Leukemia,hsa-miR-629-3p,miRNA,Chronic Myelogenous Leukemia,2,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Colorectal Cancer,hsa-miR-629-3p,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003298,PHENO:Gallbladder Cancer,hsa-miR-629-3p,miRNA,Gallbladder Cancer,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Hypopharyngeal Cancer,hsa-miR-629-3p,miRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Melanoma,hsa-miR-629-3p,miRNA,Melanoma,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Non-Small Cell Lung Cancer,hsa-miR-629-3p,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003298,PHENO:Normal,hsa-miR-629-3p,miRNA,Normal,1,1,resistant,High,,
miRBase:MIMAT0003298,PHENO:Pancreatic Cancer,hsa-miR-629-3p,miRNA,Pancreatic Cancer,1,1,resistant,High,,
miRBase:MIMAT0003299,PHENO:Colorectal Cancer,hsa-miR-630,miRNA,Colorectal Cancer,1,3,resistant|sensitive,High,,
miRBase:MIMAT0003299,PHENO:Hepatocellular Carcinoma,hsa-miR-630,miRNA,Hepatocellular Carcinoma,5,1,sensitive,High,,
miRBase:MIMAT0003299,PHENO:Melanoma,hsa-miR-630,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003299,PHENO:Non-Small Cell Lung Cancer,hsa-miR-630,miRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
miRBase:MIMAT0003300,PHENO:Colorectal Cancer,hsa-miR-631,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003300,PHENO:Ovarian Cancer,hsa-miR-631,miRNA,Ovarian Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003301,PHENO:Breast Cancer,hsa-miR-33b-5p,miRNA,Breast Cancer,3,2,resistant,High,,
miRBase:MIMAT0003301,PHENO:Colorectal Cancer,hsa-miR-33b-5p,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003301,PHENO:Non-Small Cell Lung Cancer,hsa-miR-33b-5p,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003301,PHENO:Pancreatic Cancer,hsa-miR-33b-5p,miRNA,Pancreatic Cancer,1,1,resistant|sensitive,High,,
miRBase:MIMAT0003302,PHENO:Colorectal Adenocarcinoma,hsa-miR-632,miRNA,Colorectal Adenocarcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003303,PHENO:Breast Cancer,hsa-miR-633,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003303,PHENO:Melanoma,hsa-miR-633,miRNA,Melanoma,2,1,sensitive,High,,
miRBase:MIMAT0003304,PHENO:Colorectal Cancer,hsa-miR-634,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003304,PHENO:Hepatocellular Carcinoma,hsa-miR-634,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003304,PHENO:Nasopharyngeal Cancer,hsa-miR-634,miRNA,Nasopharyngeal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003304,PHENO:Non-Small Cell Lung Cancer,hsa-miR-634,miRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003305,PHENO:Hepatocellular Carcinoma,hsa-miR-635,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003306,PHENO:Breast Cancer,hsa-miR-636,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003306,PHENO:Epithelial Cancer,hsa-miR-636,miRNA,Epithelial Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003306,PHENO:Gastric Cancer,hsa-miR-636,miRNA,Gastric Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003306,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-636,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003306,PHENO:Hepatocellular Carcinoma,hsa-miR-636,miRNA,Hepatocellular Carcinoma,1,2,sensitive,High,,
miRBase:MIMAT0003306,PHENO:Ovarian Cancer,hsa-miR-636,miRNA,Ovarian Cancer,2,2,resistant|sensitive,High,,
miRBase:MIMAT0003306,PHENO:Renal Cell Cancer,hsa-miR-636,miRNA,Renal Cell Cancer,1,1,resistant,High,,
miRBase:MIMAT0003307,PHENO:Breast Cancer,hsa-miR-637,miRNA,Breast Cancer,2,2,resistant,High,,
miRBase:MIMAT0003307,PHENO:Melanoma,hsa-miR-637,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003307,PHENO:Non-Small Cell Lung Cancer,hsa-miR-637,miRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
miRBase:MIMAT0003308,PHENO:Breast Cancer,hsa-miR-638,miRNA,Breast Cancer,6,2,resistant,High,,
miRBase:MIMAT0003308,PHENO:Colorectal Cancer,hsa-miR-638,miRNA,Colorectal Cancer,2,2,resistant,High,,
miRBase:MIMAT0003308,PHENO:Esophageal Adenocarcinoma,hsa-miR-638,miRNA,Esophageal Adenocarcinoma,1,1,resistant,High,,
miRBase:MIMAT0003308,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-638,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003308,PHENO:Lung Adenocarcinoma,hsa-miR-638,miRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003308,PHENO:Multiple Myeloma,hsa-miR-638,miRNA,Multiple Myeloma,1,1,resistant,High,,
miRBase:MIMAT0003308,PHENO:Non-Small Cell Lung Cancer,hsa-miR-638,miRNA,Non-Small Cell Lung Cancer,2,3,resistant,High,,
miRBase:MIMAT0003309,PHENO:Bladder Cancer,hsa-miR-639,miRNA,Bladder Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003309,PHENO:Breast Cancer,hsa-miR-639,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003309,PHENO:Colorectal Cancer,hsa-miR-639,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003309,PHENO:Hepatocellular Carcinoma,hsa-miR-639,miRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
miRBase:MIMAT0003310,PHENO:Breast Cancer,hsa-miR-640,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003310,PHENO:Melanoma,hsa-miR-640,miRNA,Melanoma,2,1,resistant,High,,
miRBase:MIMAT0003310,PHENO:Ovarian Cancer,hsa-miR-640,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003311,PHENO:Breast Cancer,hsa-miR-641,miRNA,Breast Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003311,PHENO:Pancreatic Cancer,hsa-miR-641,miRNA,Pancreatic Cancer,1,1,resistant,High,,
miRBase:MIMAT0003312,PHENO:Bladder Cancer,hsa-miR-642a-5p,miRNA,Bladder Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003312,PHENO:Breast Cancer,hsa-miR-642a-5p,miRNA,Breast Cancer,1,1,resistant,High,,
miRBase:MIMAT0003312,PHENO:Chronic Myelogenous Leukemia,hsa-miR-642a-5p,miRNA,Chronic Myelogenous Leukemia,1,2,resistant,High,,
miRBase:MIMAT0003312,PHENO:Colorectal Cancer,hsa-miR-642a-5p,miRNA,Colorectal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003312,PHENO:Hepatocellular Carcinoma,hsa-miR-642a-5p,miRNA,Hepatocellular Carcinoma,1,2,sensitive,High,,
miRBase:MIMAT0003312,PHENO:Non-Small Cell Lung Cancer,hsa-miR-642a-5p,miRNA,Non-Small Cell Lung Cancer,2,1,sensitive,High,,
miRBase:MIMAT0003312,PHENO:Ovarian Cancer,hsa-miR-642a-5p,miRNA,Ovarian Cancer,2,2,sensitive,High,VEGFB,
miRBase:MIMAT0003313,PHENO:Breast Cancer,hsa-miR-643,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003313,PHENO:Pancreatic Cancer,hsa-miR-643,miRNA,Pancreatic Cancer,1,1,resistant,High,,
miRBase:MIMAT0003314,PHENO:Renal Cell Cancer,hsa-miR-644a,miRNA,Renal Cell Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003315,PHENO:Gastrointestinal Stromal Tumor,hsa-miR-645,miRNA,Gastrointestinal Stromal Tumor,1,1,sensitive,High,,
miRBase:MIMAT0003315,PHENO:Ovarian Cancer,hsa-miR-645,miRNA,Ovarian Cancer,1,2,resistant|sensitive,High,,
miRBase:MIMAT0003317,PHENO:Chronic Myelogenous Leukemia,hsa-miR-647,miRNA,Chronic Myelogenous Leukemia,2,1,sensitive,High,,
miRBase:MIMAT0003317,PHENO:Melanoma,hsa-miR-647,miRNA,Melanoma,2,1,sensitive,High,,
miRBase:MIMAT0003317,PHENO:Ovarian Cancer,hsa-miR-647,miRNA,Ovarian Cancer,1,1,resistant,High,,
miRBase:MIMAT0003317,PHENO:Pancreatic Cancer,hsa-miR-647,miRNA,Pancreatic Cancer,1,1,resistant,High,,
miRBase:MIMAT0003318,PHENO:Esophageal Cancer,hsa-miR-648,miRNA,Esophageal Cancer,1,1,sensitive,High,,
miRBase:MIMAT0003319,PHENO:Breast Cancer,hsa-miR-649,miRNA,Breast Cancer,2,1,resistant,High,,
miRBase:MIMAT0003319,PHENO:Melanoma,hsa-miR-649,miRNA,Melanoma,2,1,resistant,High,,
