targetId,diseaseId,max_phase,labels,max_score,evidence_count_sum,datatype_ids,datasource_ids
ENSG00000077782,EFO_0000681,4.0,renal cell carcinoma,0.8986202910115042,68,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000077782,EFO_0000691,4.0,sarcoma,0.8744214684252046,53,known_drug | literature,chembl | europepmc
ENSG00000077782,EFO_0004142,4.0,colorectal neoplasm,0.8278368035898134,16,known_drug,chembl
ENSG00000077782,EFO_0005221,4.0,cholangiocarcinoma,0.9121346342603232,73,literature | known_drug,europepmc | chembl
ENSG00000077782,MONDO_0005575,4.0,colorectal cancer,0.8420920293925906,80,literature | known_drug | rna_expression,europepmc | chembl | expression_atlas
ENSG00000079999,EFO_0000540,4.0,immune system disease,0.7599134970145264,3,known_drug | literature,chembl | europepmc
ENSG00000079999,EFO_0000676,4.0,psoriasis,0.7716330518351503,21,known_drug | literature,chembl | europepmc
ENSG00000079999,EFO_0003929,4.0,relapsing-remitting multiple sclerosis,0.9697318663890746,36,known_drug | literature,chembl | europepmc
ENSG00000079999,MONDO_0005301,4.0,multiple sclerosis,0.9657356391517324,43,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | chembl
ENSG00000080224,MONDO_0002108,4.0,thyroid cancer,0.7757534716856291,6,known_drug,chembl
ENSG00000080224,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,7,known_drug,chembl
ENSG00000081248,EFO_0000275,4.0,atrial fibrillation,0.9046948497511932,25,literature | known_drug,europepmc | chembl
ENSG00000081248,EFO_0000319,4.0,cardiovascular disease,0.9720289112541958,30,literature | known_drug,europepmc | chembl
ENSG00000081248,EFO_0000400,4.0,diabetes mellitus,0.9338206293980016,9,known_drug,chembl
ENSG00000081248,EFO_0000537,4.0,hypertension,0.9984705778928012,504,known_drug,chembl
ENSG00000081248,HP_0002321,4.0,Vertigo,0.7599134970145264,3,known_drug | literature,chembl | europepmc
ENSG00000082175,EFO_0000536,4.0,hyperplasia,0.7632908903345909,13,rna_expression | known_drug | literature,expression_atlas | chembl | europepmc
ENSG00000082175,EFO_0000616,4.0,neoplasm,0.9942677165679084,10189,literature | known_drug,europepmc | chembl
ENSG00000082175,EFO_0000731,4.0,uterine fibroid,0.9491286478510124,117,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000082175,EFO_0001065,4.0,endometriosis,0.9471269233220924,428,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | chembl
ENSG00000082175,EFO_0003099,4.0,Cushing syndrome,0.8386574222718315,10,known_drug | literature,chembl | europepmc
ENSG00000082175,EFO_0003894,4.0,acne,0.9820403921510912,36,known_drug | literature,chembl | europepmc
ENSG00000082175,EFO_0003917,4.0,premature birth,0.9083242981057082,36,known_drug,chembl
ENSG00000082175,HP_0000132,4.0,Menorrhagia,0.9161035305364844,19,literature | known_drug,europepmc | chembl
ENSG00000082175,HP_0002039,4.0,Anorexia,0.8972075537739822,11,known_drug,chembl
ENSG00000082175,HP_0004326,4.0,Cachexia,0.8651182650386231,7,known_drug,chembl
ENSG00000082175,MONDO_0001572,4.0,leiomyoma,0.8352662177310661,230,known_drug | literature,chembl | europepmc
ENSG00000082175,MONDO_0001836,4.0,amenorrhea,0.8846168957974779,23,known_drug | literature,chembl | europepmc
ENSG00000082175,MONDO_0003778,4.0,inborn error of immunity,0.8274613634158176,4,known_drug | literature,chembl | europepmc
ENSG00000082175,MONDO_0004992,4.0,cancer,0.9311551658352714,1992,known_drug | literature,chembl | europepmc
ENSG00000082175,MP_0001914,4.0,hemorrhage,0.9451072291223832,16,literature | known_drug,europepmc | chembl
ENSG00000082556,EFO_0003890,4.0,drug dependence,0.974129558598924,81,known_drug | literature,chembl | europepmc
ENSG00000082556,EFO_0005611,4.0,opioid dependence,0.9868866429508402,218,literature | known_drug,europepmc | chembl
ENSG00000082556,EFO_0010702,4.0,opioid use disorder,0.9791714699758808,96,known_drug | literature,chembl | europepmc
ENSG00000082556,HP_0000989,4.0,Pruritus,0.779632735314096,73,literature | known_drug,europepmc | chembl
ENSG00000082556,HP_0012531,4.0,Pain,0.9989369618387706,657,known_drug | literature,chembl | europepmc
ENSG00000082556,HP_0012532,4.0,Chronic pain,0.9293324735243034,26,known_drug,chembl
ENSG00000082556,MONDO_0007079,4.0,alcohol dependence,0.9901722112934258,134,literature | known_drug,europepmc | chembl
ENSG00000082701,EFO_0009963,4.0,bipolar I disorder,0.9499383088172922,15,known_drug | literature,chembl | europepmc
ENSG00000082701,MONDO_0002009,4.0,major depressive disorder,0.8749596617729184,92,known_drug | literature,chembl | europepmc
ENSG00000082701,MONDO_0002050,4.0,depressive disorder,0.9571687630744836,204,known_drug | literature,chembl | europepmc
ENSG00000082701,MONDO_0004985,4.0,bipolar disorder,0.9933685708774438,260,known_drug | literature,chembl | europepmc
ENSG00000082898,EFO_0000403,4.0,diffuse large B-cell lymphoma,0.7863833002125751,84,somatic_mutation | known_drug | literature,intogen | cancer_gene_census | chembl | europepmc
ENSG00000082898,EFO_0000616,4.0,neoplasm,0.9363810670498922,373,literature | known_drug,europepmc | chembl
ENSG00000082898,EFO_0001378,4.0,multiple myeloma,0.9040622173397568,169,literature | rna_expression | somatic_mutation | known_drug,europepmc | expression_atlas | cancer_gene_census | chembl
ENSG00000086205,MONDO_0008315,4.0,prostate cancer,0.980866297415082,6401,literature | known_drug,europepmc | chembl
ENSG00000087085,EFO_0004991,4.0,Myasthenia gravis,0.9501309735437486,177,literature | known_drug,europepmc | chembl
ENSG00000087085,EFO_0008546,4.0,poisoning,0.8312609309008903,48,literature | known_drug,europepmc | chembl
ENSG00000087085,HP_0000726,4.0,Dementia,0.9956218098907484,154,literature | known_drug,europepmc | chembl
ENSG00000087085,MONDO_0004975,4.0,Alzheimer disease,0.9941955691436232,6380,known_drug | literature,chembl | europepmc
ENSG00000087085,MONDO_0005041,4.0,glaucoma,0.8897742701710087,47,known_drug | literature,chembl | europepmc
ENSG00000088832,EFO_0000274,4.0,atopic eczema,0.9814310007149876,47,known_drug,chembl
ENSG00000088832,EFO_0000305,4.0,breast carcinoma,0.8252275451349677,9,literature | known_drug,europepmc | chembl
ENSG00000088832,EFO_0000616,4.0,neoplasm,0.9082744604365502,126,literature | known_drug,europepmc | chembl
ENSG00000088832,EFO_0000681,4.0,renal cell carcinoma,0.969339879584564,74,known_drug | literature,chembl | europepmc
ENSG00000088832,EFO_1000045,4.0,pancreatic neuroendocrine tumor,0.739547815294537,6,known_drug,chembl
ENSG00000088832,EFO_1000634,4.0,hamartoma,0.865457038266544,4,known_drug,chembl
ENSG00000088832,EFO_1001469,4.0,Mantle cell lymphoma,0.7506607857240897,11,known_drug,chembl
ENSG00000088832,EFO_1001901,4.0,neuroendocrine neoplasm,0.8615275155790498,14,known_drug,chembl
ENSG00000088832,MONDO_0001734,4.0,tuberous sclerosis,0.8044626613127184,14,known_drug | literature,chembl | europepmc
ENSG00000088832,MONDO_0004555,4.0,kidney angiomyolipoma,0.7734230702947845,3,known_drug,chembl
ENSG00000088832,MONDO_0007254,4.0,breast cancer,0.9316852914228714,107,literature | known_drug,europepmc | chembl
ENSG00000088926,MONDO_0019623,4.0,hereditary angioedema,0.8795894572502888,9,known_drug,chembl
ENSG00000090266,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,100,known_drug | genetic_association,chembl | gwas_credible_sets
ENSG00000090266,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,686,known_drug | genetic_association,chembl | gwas_credible_sets
ENSG00000091181,MONDO_0004979,4.0,asthma,0.9690133691673128,39,known_drug | rna_expression,chembl | expression_atlas
ENSG00000091831,EFO_0000305,4.0,breast carcinoma,0.8989362509019512,2076,literature | somatic_mutation | known_drug | affected_pathway | rna_expression | genetic_association,europepmc | cancer_gene_census | chembl | crispr | expression_atlas | gwas_credible_sets
ENSG00000091831,EFO_0000545,4.0,infertility,0.9721505212779138,52,literature | known_drug,europepmc | chembl
ENSG00000091831,EFO_0000616,4.0,neoplasm,0.9985969033624,24919,literature | somatic_mutation | known_drug | genetic_association,europepmc | cancer_gene_census | chembl | eva
ENSG00000091831,EFO_0000660,4.0,polycystic ovary syndrome,0.9581690041435144,242,animal_model | known_drug | literature,impc | chembl | europepmc
ENSG00000091831,EFO_0003854,4.0,postmenopausal osteoporosis,0.9475193594414556,200,known_drug | animal_model | literature,chembl | impc | europepmc
ENSG00000091831,EFO_0003869,4.0,breast neoplasm,0.970061915421037,3709,known_drug | genetic_association | literature,chembl | gwas_credible_sets | europepmc
ENSG00000091831,EFO_0003882,4.0,osteoporosis,0.966041234636733,41,known_drug | genetic_association | animal_model | literature,chembl | gwas_credible_sets | impc | europepmc
ENSG00000091831,EFO_0003894,4.0,acne,0.9816930031238844,41,known_drug | literature,chembl | europepmc
ENSG00000091831,EFO_0004266,4.0,primary ovarian insufficiency,0.940830162674779,101,literature | animal_model | known_drug,europepmc | impc | chembl
ENSG00000091831,EFO_0006861,4.0,male breast carcinoma,0.7855450718691335,32,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000091831,EFO_1000096,4.0,Atrophy,0.9741578107116232,30,literature | known_drug,europepmc | chembl
ENSG00000091831,EFO_1001271,4.0,Atrophic Vaginitis,0.8985040089446811,20,known_drug | literature,chembl | europepmc
ENSG00000091831,GO_0042697,4.0,menopause,0.9913385007628434,119,known_drug | literature,chembl | europepmc
ENSG00000091831,HP_0008209,4.0,Premature ovarian insufficiency,0.9832995716646836,39,known_drug | literature,chembl | europepmc
ENSG00000091831,HP_0030016,4.0,Dyspareunia,0.9219952055503746,29,known_drug | literature,chembl | europepmc
ENSG00000091831,MONDO_0001410,4.0,postmenopausal atrophic vaginitis,0.8824791005996693,5,known_drug,chembl
ENSG00000091831,MONDO_0002146,4.0,hypogonadism,0.9877476410705742,72,known_drug | literature,chembl | europepmc
ENSG00000091831,MONDO_0007254,4.0,breast cancer,0.9992365927249092,39947,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | chembl
ENSG00000091879,EFO_0004683,4.0,wet macular degeneration,0.8337939758909385,39,literature | known_drug,europepmc | chembl
ENSG00000093010,MONDO_0005180,4.0,Parkinson disease,0.9841645051736286,573,known_drug | literature,chembl | europepmc
ENSG00000094631,EFO_0000616,4.0,neoplasm,0.9335597543348592,559,literature | known_drug,europepmc | chembl
ENSG00000094631,EFO_0002913,4.0,Cutaneous T-cell lymphoma,0.8328035808039862,33,known_drug | literature,chembl | europepmc
ENSG00000094631,MONDO_0015760,4.0,T-cell non-Hodgkin lymphoma,0.8274613634158176,6,literature | known_drug,europepmc | chembl
ENSG00000094755,EFO_0000474,4.0,epilepsy,0.9943597707049004,120,known_drug | literature,chembl | europepmc
ENSG00000094755,HP_0001250,4.0,Seizure,0.9493907996587424,22,known_drug,chembl
ENSG00000094755,MONDO_0005277,4.0,migraine disorder,0.9790219610822356,46,genetic_association | known_drug,gwas_credible_sets | chembl
ENSG00000094755,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000095303,EFO_0000685,4.0,rheumatoid arthritis,0.9985872014744234,440,known_drug,chembl
ENSG00000095303,EFO_0000729,4.0,ulcerative colitis,0.9939719524085774,151,rna_expression | known_drug | literature,expression_atlas | chembl | europepmc
ENSG00000095303,EFO_0002609,4.0,juvenile idiopathic arthritis,0.9957153652587452,143,known_drug,chembl
ENSG00000095303,EFO_0005628,4.0,proctitis,0.874457791464516,6,known_drug,chembl
ENSG00000095303,EFO_0005755,4.0,rheumatic disease,0.9805185284639656,38,literature | known_drug,europepmc | chembl
ENSG00000095303,EFO_0005856,4.0,arthritis,0.976168709488724,25,known_drug,chembl
ENSG00000095303,EFO_0007214,4.0,common cold,0.992299358623683,82,known_drug,chembl
ENSG00000095303,EFO_0007328,4.0,influenza,0.930970953784197,20,literature | known_drug,europepmc | chembl
ENSG00000095303,EFO_0009846,4.0,muscle cramp,0.9652766185441606,17,known_drug,chembl
ENSG00000095303,EFO_0010072,4.0,toothache,0.986239893242213,64,known_drug,chembl
ENSG00000095303,HP_0001945,4.0,Fever,0.9944770036551404,122,literature | known_drug,europepmc | chembl
ENSG00000095303,HP_0002315,4.0,Headache,0.9961082485454612,160,known_drug | literature,chembl | europepmc
ENSG00000095303,HP_0002829,4.0,Arthralgia,0.9624606328669668,17,known_drug | literature,chembl | europepmc
ENSG00000095303,HP_0003326,4.0,Myalgia,0.9652766185441606,17,known_drug,chembl
ENSG00000095303,HP_0003418,4.0,Back pain,0.984779963317366,43,known_drug,chembl
ENSG00000095303,HP_0012531,4.0,Pain,0.9995470708270324,1561,known_drug,chembl
ENSG00000095303,HP_0100607,4.0,Dysmenorrhea,0.9980835876788268,326,known_drug | literature,chembl | europepmc
ENSG00000095303,MONDO_0002258,4.0,pharyngitis,0.986936937541284,50,known_drug,chembl
ENSG00000095303,MONDO_0005178,4.0,osteoarthritis,0.999276268454124,907,known_drug | literature,chembl | europepmc
ENSG00000095303,MONDO_0005277,4.0,migraine disorder,0.9969189965298204,237,literature | known_drug,europepmc | chembl
ENSG00000095464,EFO_0000712,4.0,stroke,0.9015951467912348,6,known_drug,chembl
ENSG00000095464,EFO_0001645,4.0,coronary artery disease,0.912179656213937,8,known_drug,chembl
ENSG00000096968,EFO_0000616,4.0,neoplasm,0.8777338374600537,1457,literature | genetic_association | somatic_mutation | known_drug,europepmc | gene_burden | cancer_gene_census | chembl | eva
ENSG00000096968,EFO_0000685,4.0,rheumatoid arthritis,0.9814541443939616,111,known_drug | literature,chembl | europepmc
ENSG00000096968,EFO_0002429,4.0,polycythemia vera,0.9411899992012532,1089,literature | somatic_mutation | genetic_association | known_drug | animal_model | genetic_literature,europepmc | eva_somatic | gene_burden | gwas_credible_sets | cancer_gene_census | chembl | eva | impc | uniprot_literature | uniprot_variants
ENSG00000096968,EFO_0002430,4.0,primary myelofibrosis,0.9283385436818424,425,literature | somatic_mutation | genetic_association | known_drug | animal_model,europepmc | eva_somatic | gene_burden | cancer_gene_census | chembl | eva | impc
ENSG00000096968,EFO_0004251,4.0,myeloproliferative disorder,0.832789216892566,462,literature | somatic_mutation | known_drug | genetic_association,europepmc | cancer_gene_census | chembl | eva | gene_burden | gwas_credible_sets
ENSG00000096968,HP_0000964,4.0,Eczematoid dermatitis,0.841054573329047,13,known_drug,chembl
ENSG00000096968,HP_0011974,4.0,Myelofibrosis,0.7599134970145264,767,affected_pathway | known_drug | animal_model | genetic_literature | literature,cancer_biomarkers | chembl | impc | uniprot_literature | europepmc
ENSG00000096968,MONDO_0013730,4.0,graft versus host disease,0.7877773324496884,84,literature | known_drug,europepmc | chembl
ENSG00000097007,EFO_0000220,4.0,acute lymphoblastic leukemia,0.9795090160312252,2287,affected_pathway | somatic_mutation | known_drug | literature,cancer_biomarkers | cancer_gene_census | chembl | europepmc
ENSG00000097007,EFO_0000339,4.0,chronic myelogenous leukemia,0.990779011000694,8443,genetic_association | genetic_literature | literature | affected_pathway | somatic_mutation | known_drug,eva | uniprot_literature | europepmc | cancer_biomarkers | cancer_gene_census | chembl | eva_somatic | genomics_england
ENSG00000097007,EFO_0000616,4.0,neoplasm,0.9202072303681385,1057,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000097007,EFO_0004142,4.0,colorectal neoplasm,0.8155911723023309,14,known_drug | literature,chembl | europepmc
ENSG00000097007,EFO_0004289,4.0,lymphoid leukemia,0.8257346517048545,34,literature | known_drug,europepmc | chembl
ENSG00000097007,EFO_1000131,4.0,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",0.791453611934322,14,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000097007,MONDO_0005575,4.0,colorectal cancer,0.8357501403532809,46,literature | known_drug,europepmc | chembl
ENSG00000097007,MONDO_0011719,4.0,gastrointestinal stromal tumor,0.9384675216194804,313,literature | known_drug,europepmc | chembl
ENSG00000097007,MONDO_0018906,4.0,follicular lymphoma,0.7962555955449613,16,literature | known_drug,europepmc | chembl
ENSG00000099795,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,99,known_drug,chembl
ENSG00000099795,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,685,known_drug | literature,chembl | europepmc
ENSG00000100170,EFO_0003144,4.0,heart failure,0.7734230702947845,56,known_drug | literature,chembl | europepmc
ENSG00000100170,MONDO_0005147,4.0,type 1 diabetes mellitus,0.7998712478366258,72,known_drug | literature,chembl | europepmc
ENSG00000100170,MONDO_0005148,4.0,type 2 diabetes mellitus,0.8463685361932303,217,known_drug | literature | genetic_association,chembl | europepmc | gwas_credible_sets
